track_uri,track_name,album,artist_name,track_pop,year,language,link
spotify:track:5KG2ahk1cONbHvg3dBdTbx,Mr. Lonely,The Best Of Bobby Vinton,Bobby Vinton,54,1950,english,https://open.spotify.com/track/spotify:track:5KG2ahk1cONbHvg3dBdTbx?si=b0d970dc39ca4da1&nd=1
spotify:track:3h4udS0WeWbsur3yfjvnm4,Reet Petite,He's So Fine,Jackie Wilson,54,1950,english,https://open.spotify.com/track/spotify:track:3h4udS0WeWbsur3yfjvnm4?si=b0d970dc39ca4da1&nd=1
spotify:track:2FkCjtQ1lYsf71s2FAS8hE,The Great Pretender,The Platters Golden Hits,The Platters,54,1950,english,https://open.spotify.com/track/spotify:track:2FkCjtQ1lYsf71s2FAS8hE?si=b0d970dc39ca4da1&nd=1
spotify:track:4ydtQJImyQg6UDFFZBzgxp,Cry Me A River,What A Diff'rence A Day Makes! (Expanded Edition),Dinah Washington,54,1950,english,https://open.spotify.com/track/spotify:track:4ydtQJImyQg6UDFFZBzgxp?si=b0d970dc39ca4da1&nd=1
spotify:track:3mKdw0slI6wmnb1FBrvwn2,I Get A Kick Out Of You,Sinatra And Swingin' Brass,Frank Sinatra,53,1950,english,https://open.spotify.com/track/spotify:track:3mKdw0slI6wmnb1FBrvwn2?si=b0d970dc39ca4da1&nd=1
spotify:track:4uxsv9PjV3Yeyn51RdWvGJ,Misty,Heavenly,Johnny Mathis,53,1950,english,https://open.spotify.com/track/spotify:track:4uxsv9PjV3Yeyn51RdWvGJ?si=b0d970dc39ca4da1&nd=1
spotify:track:1CTex49P0iWwzUGsMNjgaV,Strange Fruit,Billie Holiday,Billie Holiday,53,1950,english,https://open.spotify.com/track/spotify:track:1CTex49P0iWwzUGsMNjgaV?si=b0d970dc39ca4da1&nd=1
spotify:track:4OnqJ1ml4Jgr5AAKNrrYCD,Down in Mexico,The Coasters,The Coasters,53,1950,english,https://open.spotify.com/track/spotify:track:4OnqJ1ml4Jgr5AAKNrrYCD?si=b0d970dc39ca4da1&nd=1
spotify:track:3x6wVKXfCm85Pw7gYo0rqq,That's Amore,The Capitol Years,Dean Martin,52,1950,english,https://open.spotify.com/track/spotify:track:3x6wVKXfCm85Pw7gYo0rqq?si=b0d970dc39ca4da1&nd=1
spotify:track:33aYzW5ToRjiFOzkubeJ8H,Rave On,Buddy Holly,Buddy Holly,52,1950,english,https://open.spotify.com/track/spotify:track:33aYzW5ToRjiFOzkubeJ8H?si=b0d970dc39ca4da1&nd=1
spotify:track:1ntGJDSakqsaw1KhptKrB5,My Prayer,The Platters,The Platters,52,1950,english,https://open.spotify.com/track/spotify:track:1ntGJDSakqsaw1KhptKrB5?si=b0d970dc39ca4da1&nd=1
spotify:track:7ycFNferNuk6wAjBa0vWvl,Little Darlin',The Best Of The Diamonds,The Diamonds,51,1950,english,https://open.spotify.com/track/spotify:track:7ycFNferNuk6wAjBa0vWvl?si=b0d970dc39ca4da1&nd=1
spotify:track:4IYyGIbMS5ZkxDXGfPIrXr,Come Go With Me,Come Go With Me: The Best Of The Del-Vikings,The Del-Vikings,51,1950,english,https://open.spotify.com/track/spotify:track:4IYyGIbMS5ZkxDXGfPIrXr?si=b0d970dc39ca4da1&nd=1
spotify:track:6bnFjTW3EnMG4BwreDnSHK,Mr. Blue,Come Softly To Me: The Very Best Of The Fleetwoods,The Fleetwoods,51,1950,english,https://open.spotify.com/track/spotify:track:6bnFjTW3EnMG4BwreDnSHK?si=b0d970dc39ca4da1&nd=1
spotify:track:1V4NaFlrUCK49MXcdOcVeS,They Can't Take That Away From Me,The Complete Ella And Louis On Verve,Ella Fitzgerald,51,1950,english,https://open.spotify.com/track/spotify:track:1V4NaFlrUCK49MXcdOcVeS?si=b0d970dc39ca4da1&nd=1
spotify:track:1f0Wfl3eLCLKv72SdkpviC,Misty,Vaughan And Violins,Sarah Vaughan,51,1950,english,https://open.spotify.com/track/spotify:track:1f0Wfl3eLCLKv72SdkpviC?si=b0d970dc39ca4da1&nd=1
spotify:track:2k6qpHJsrKCCyvsHv2cPqR,Diana,Sings His Favorites,Paul Anka,50,1950,english,https://open.spotify.com/track/spotify:track:2k6qpHJsrKCCyvsHv2cPqR?si=b0d970dc39ca4da1&nd=1
spotify:track:14bUqUj1EUnQabWeAqnj39,Tequila (Original),Tequila,The Champs,50,1950,english,https://open.spotify.com/track/spotify:track:14bUqUj1EUnQabWeAqnj39?si=b0d970dc39ca4da1&nd=1
spotify:track:2yOXKIU9YtBSWjI3OA8tqj,Little Bitty Pretty One,Little Bitty Pretty One,Thurston Harris,50,1950,english,https://open.spotify.com/track/spotify:track:2yOXKIU9YtBSWjI3OA8tqj?si=b0d970dc39ca4da1&nd=1
spotify:track:3xZe0jFAwc3akvChOrPS7u,You Belong To Me,The Magic Of Jo Stafford,Jo Stafford,50,1950,english,https://open.spotify.com/track/spotify:track:3xZe0jFAwc3akvChOrPS7u?si=b0d970dc39ca4da1&nd=1
spotify:track:1N131UBLlYAUJNVpHOfEc1,The Book of Love,Who Wrote The Book Of Love? [Digital Version],The Monotones,50,1950,english,https://open.spotify.com/track/spotify:track:1N131UBLlYAUJNVpHOfEc1?si=b0d970dc39ca4da1&nd=1
spotify:track:6lYeYgSkWh6TZDQy6YZuvG,Just A Gigolo - Remastered,Capitol Collectors Series,Louis Prima,49,1950,english,https://open.spotify.com/track/spotify:track:6lYeYgSkWh6TZDQy6YZuvG?si=b0d970dc39ca4da1&nd=1
spotify:track:56XoFI6v7kbGNdM8ALYWof,Lonesome Town - 1990 Digital Remaster,The Legendary Masters Series (Volume 1),Ricky Nelson,49,1950,english,https://open.spotify.com/track/spotify:track:56XoFI6v7kbGNdM8ALYWof?si=b0d970dc39ca4da1&nd=1
spotify:track:7qoaMWT3eRCKG1RN6dVuOY,Stagger Lee,The Exciting Lloyd Price,Lloyd Price,49,1950,english,https://open.spotify.com/track/spotify:track:7qoaMWT3eRCKG1RN6dVuOY?si=b0d970dc39ca4da1&nd=1
spotify:track:4bzvhZFlV9UqQ3EmV2i8s4,Who's Sorry Now,Gold,Connie Francis,48,1950,english,https://open.spotify.com/track/spotify:track:4bzvhZFlV9UqQ3EmV2i8s4?si=b0d970dc39ca4da1&nd=1
spotify:track:0F76EzCOmno4KJviO7iGNq,"Hey, Good Lookin'",The Complete Hank Williams,Hank Williams,48,1950,english,https://open.spotify.com/track/spotify:track:0F76EzCOmno4KJviO7iGNq?si=b0d970dc39ca4da1&nd=1
spotify:track:2R7uUQ0Dehu80gsOcydQC9,Bo Diddley,Bo Diddley,Bo Diddley,47,1950,english,https://open.spotify.com/track/spotify:track:2R7uUQ0Dehu80gsOcydQC9?si=b0d970dc39ca4da1&nd=1
spotify:track:5wbZ3sbWf4PppzZiRxkxou,Ready Teddy,Here's Little Richard (Deluxe Edition),Little Richard,47,1950,english,https://open.spotify.com/track/spotify:track:5wbZ3sbWf4PppzZiRxkxou?si=b0d970dc39ca4da1&nd=1
spotify:track:56IQUfsUskt9VHe6YM6kue,Black Coffee,After Hours,Sarah Vaughan,47,1950,english,https://open.spotify.com/track/spotify:track:56IQUfsUskt9VHe6YM6kue?si=b0d970dc39ca4da1&nd=1
spotify:track:6TYR3IVgIwDK6ydc2EPEQq,Lonely Teardrops,Lonely Teardrops,Jackie Wilson,46,1950,english,https://open.spotify.com/track/spotify:track:6TYR3IVgIwDK6ydc2EPEQq?si=b0d970dc39ca4da1&nd=1
spotify:track:047Ip9c6dijAJfuwloV3NF,I Don't Know,The Essentials: Ruth Brown,Ruth Brown,46,1950,english,https://open.spotify.com/track/spotify:track:047Ip9c6dijAJfuwloV3NF?si=b0d970dc39ca4da1&nd=1
spotify:track:6sBPjgvLZzHHrpxbBDjmdE,Not Fade Away,"The ""Chirping"" Crickets",Buddy Holly & The Crickets,46,1950,english,https://open.spotify.com/track/spotify:track:6sBPjgvLZzHHrpxbBDjmdE?si=b0d970dc39ca4da1&nd=1
spotify:track:1Qn5jElT7XqjvVeJ8pYM2w,A Teenager's Romance,Legacy,Ricky Nelson,48,1950,english,https://open.spotify.com/track/spotify:track:1Qn5jElT7XqjvVeJ8pYM2w?si=b0d970dc39ca4da1&nd=1
spotify:track:5kg0XNporvdIBqQDeqiMY2,Honthon Mein Aisi Baat,Jewel Thief (Original Motion Picture Soundtrack),Lata Mangeshkar,18,1960,hindi,https://open.spotify.com/track/spotify:track:5kg0XNporvdIBqQDeqiMY2?si=b0d970dc39ca4da1&nd=1
spotify:track:53keqrDTkt1GE9hJgUoql4,Aa Chal Ke Tujhe,Door Gagan Ki Chhaon Mein,Kishore Kumar,59,1960,hindi,https://open.spotify.com/track/spotify:track:53keqrDTkt1GE9hJgUoql4?si=b0d970dc39ca4da1&nd=1
spotify:track:59HjNZgoziKgAwGOhrKRPJ,Tere Mere Sapne Ab Ek Rang Hain,Guide,Mohammed Rafi,56,1960,hindi,https://open.spotify.com/track/spotify:track:59HjNZgoziKgAwGOhrKRPJ?si=b0d970dc39ca4da1&nd=1
spotify:track:3OPM2VeGfMiiPt7eE8Npor,Chalo Ek Baar Phir Se,Gumrah,Mahendra Kapoor,48,1960,hindi,https://open.spotify.com/track/spotify:track:3OPM2VeGfMiiPt7eE8Npor?si=b0d970dc39ca4da1&nd=1
spotify:track:5fQnotlNe1TaQzcuw2V3IG,Wahan Kaun Hai Tera Musafir,Guide,S. D. Burman,41,1960,hindi,https://open.spotify.com/track/spotify:track:5fQnotlNe1TaQzcuw2V3IG?si=b0d970dc39ca4da1&nd=1
spotify:track:2bwNUjCD5slalWpyhqDsoR,Laga Chunari Men Daag,Dil Hi To Hai,Manna Dey,37,1960,hindi,https://open.spotify.com/track/spotify:track:2bwNUjCD5slalWpyhqDsoR?si=b0d970dc39ca4da1&nd=1
spotify:track:3ECHAQhBViYPyQNl9bfsCQ,Jhoomka Gira Re,Mera Saaya,Asha Bhosle,23,1960,hindi,https://open.spotify.com/track/spotify:track:3ECHAQhBViYPyQNl9bfsCQ?si=b0d970dc39ca4da1&nd=1
spotify:track:2G0twPVqhV2QWt92KoS3Uf,Teri Yaad Dilse Bhulane Chala Hoon,Hariyali Aur Rasta,Mukesh,34,1960,hindi,https://open.spotify.com/track/spotify:track:2G0twPVqhV2QWt92KoS3Uf?si=b0d970dc39ca4da1&nd=1
spotify:track:11IpCZVWahQVaRNoNX5WbF,Aap Ki Nazron Ne Samjha,Anpadh,Lata Mangeshkar,53,1960,hindi,https://open.spotify.com/track/spotify:track:11IpCZVWahQVaRNoNX5WbF?si=b0d970dc39ca4da1&nd=1
spotify:track:0nVsmc7mxaCd6MHn8zFI3d,Zara Nazron Se Kah Do Ji,Bees Saal Baad,Hemant Kumar,32,1960,hindi,https://open.spotify.com/track/spotify:track:0nVsmc7mxaCd6MHn8zFI3d?si=b0d970dc39ca4da1&nd=1
spotify:track:7b6QWFFhvSSKeE38zixIrd,Mere Samnewali Khidki Mein,Padosan (Original Motion Picture Soundtrack),Kishore Kumar,31,1960,hindi,https://open.spotify.com/track/spotify:track:7b6QWFFhvSSKeE38zixIrd?si=b0d970dc39ca4da1&nd=1
spotify:track:1TAoZRnSmZOOXUSoJqycxN,Main Zindagi Ka Saath Nibhata Chala Gaya,Hum Dono,Mohammed Rafi,43,1960,hindi,https://open.spotify.com/track/spotify:track:1TAoZRnSmZOOXUSoJqycxN?si=b0d970dc39ca4da1&nd=1
spotify:track:6fqDAKQPH9kKmmVNVmBfc8,Dum Dum Diga Diga,Chhalia,Mukesh,27,1960,hindi,https://open.spotify.com/track/spotify:track:6fqDAKQPH9kKmmVNVmBfc8?si=b0d970dc39ca4da1&nd=1
